Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country,Amount (IND),Category_Risk Score,Category_Amt (IND),
TX0000003931,Russia,785527,Cash Withdrawal,6/13/13 18:00,Person_1192,Real Estate,USA,FALSE,Illegal,9,7,Bank_254,Switzerland,69911903,Large Risk,Large Transaction,
TX0000003932,Singapore,1131330,Cryptocurrency,6/13/13 19:00,Person_7696,Finance,Switzerland,TRUE,Illegal,10,1,Bank_499,Cayman Islands,100688370,Large Risk,Large Transaction,
TX0000003933,India,1758233,Property Purchase,6/13/13 20:00,Person_2976,Construction,UK,FALSE,Illegal,7,0,Bank_474,Cayman Islands,156482737,Medium Risk,Large Transaction,
TX0000003934,UAE,2837362,Stocks Transfer,6/13/13 21:00,Person_6612,Arms Trade,India,FALSE,Illegal,2,5,Bank_77,Luxembourg,252525218,Less Risk,Large Transaction,
TX0000003935,Singapore,3521020,Cryptocurrency,6/13/13 22:00,Person_478,Luxury Goods,Russia,TRUE,Illegal,6,4,Bank_354,Panama,313370780,Medium Risk,Large Transaction,
TX0000003936,South Africa,921719,Cryptocurrency,6/13/13 23:00,Person_2727,Casinos,UAE,TRUE,Illegal,2,8,Bank_402,Switzerland,82032991,Less Risk,Large Transaction,
TX0000003937,UK,1793409,Property Purchase,6/14/13 0:00,Person_4608,Casinos,Russia,FALSE,Illegal,5,5,Bank_317,Cayman Islands,159613401,Medium Risk,Large Transaction,
TX0000003938,Switzerland,1765444,Offshore Transfer,6/14/13 1:00,Person_6641,Finance,UK,FALSE,Illegal,4,1,Bank_395,Luxembourg,157124516,Less Risk,Large Transaction,
TX0000003939,Brazil,1344883,Cryptocurrency,6/14/13 2:00,Person_6715,Real Estate,Singapore,FALSE,Illegal,8,7,Bank_304,Switzerland,119694587,Medium Risk,Large Transaction,
TX0000003940,China,2926828,Cryptocurrency,6/14/13 3:00,Person_2605,Arms Trade,USA,TRUE,Illegal,8,0,Bank_38,Panama,260487692,Medium Risk,Large Transaction,
TX0000003941,UAE,1786469,Property Purchase,6/14/13 4:00,Person_3518,Finance,South Africa,FALSE,Legal,9,6,Bank_417,Bahamas,158995741,Large Risk,Large Transaction,
TX0000003942,Brazil,4705340,Stocks Transfer,6/14/13 5:00,Person_8813,Arms Trade,Russia,FALSE,Illegal,5,0,Bank_403,Panama,418775260,Medium Risk,Large Transaction,
TX0000003943,South Africa,3766433,Stocks Transfer,6/14/13 6:00,Person_3856,Finance,South Africa,TRUE,Illegal,7,6,Bank_445,Singapore,335212537,Medium Risk,Large Transaction,
TX0000003944,USA,1753200,Cash Withdrawal,6/14/13 7:00,Person_2330,Finance,China,TRUE,Illegal,6,6,Bank_487,Luxembourg,156034800,Medium Risk,Large Transaction,
TX0000003945,Russia,3996065,Property Purchase,6/14/13 8:00,Person_4931,Oil & Gas,UAE,FALSE,Illegal,4,5,Bank_94,Cayman Islands,355649785,Less Risk,Large Transaction,
TX0000003946,USA,2411979,Offshore Transfer,6/14/13 9:00,Person_5611,Oil & Gas,Singapore,FALSE,Legal,9,1,Bank_164,Singapore,214666131,Large Risk,Large Transaction,
TX0000003947,South Africa,2688732,Property Purchase,6/14/13 10:00,Person_2225,Oil & Gas,India,FALSE,Illegal,7,8,Bank_491,Switzerland,239297148,Medium Risk,Large Transaction,
TX0000003948,South Africa,3380243,Offshore Transfer,6/14/13 11:00,Person_2900,Luxury Goods,South Africa,FALSE,Legal,3,6,Bank_412,Panama,300841627,Less Risk,Large Transaction,
TX0000003949,UAE,1198882,Offshore Transfer,6/14/13 12:00,Person_6850,Oil & Gas,Switzerland,FALSE,Legal,2,6,Bank_86,Bahamas,106700498,Less Risk,Large Transaction,
TX0000003950,USA,2700327,Cryptocurrency,6/14/13 13:00,Person_9249,Finance,UAE,FALSE,Illegal,6,1,Bank_83,Luxembourg,240329103,Medium Risk,Large Transaction,
TX0000003951,UAE,1180052,Cash Withdrawal,6/14/13 14:00,Person_5141,Casinos,South Africa,FALSE,Illegal,5,4,Bank_327,Panama,105024628,Medium Risk,Large Transaction,
TX0000003952,India,2690517,Offshore Transfer,6/14/13 15:00,Person_2185,Casinos,South Africa,FALSE,Illegal,4,2,Bank_188,Luxembourg,239456013,Less Risk,Large Transaction,
TX0000003953,UAE,1255710,Cash Withdrawal,6/14/13 16:00,Person_3858,Arms Trade,South Africa,TRUE,Illegal,4,6,Bank_231,Switzerland,111758190,Less Risk,Large Transaction,
TX0000003954,UK,3237568,Cryptocurrency,6/14/13 17:00,Person_9502,Arms Trade,UAE,FALSE,Illegal,9,7,Bank_64,Singapore,288143552,Large Risk,Large Transaction,
TX0000003955,Switzerland,4373707,Offshore Transfer,6/14/13 18:00,Person_4911,Construction,UK,FALSE,Illegal,6,0,Bank_113,Panama,389259923,Medium Risk,Large Transaction,
TX0000003956,Switzerland,96673,Cash Withdrawal,6/14/13 19:00,Person_5864,Casinos,Switzerland,FALSE,Legal,3,7,Bank_414,Bahamas,8603897,Less Risk,Medium Transaction,
TX0000003957,Brazil,1804104,Property Purchase,6/14/13 20:00,Person_6424,Arms Trade,Brazil,FALSE,Illegal,10,3,Bank_251,Cayman Islands,160565256,Large Risk,Large Transaction,
TX0000003958,USA,1123727,Cash Withdrawal,6/14/13 21:00,Person_6878,Casinos,India,FALSE,Illegal,8,9,Bank_74,Panama,100011703,Medium Risk,Large Transaction,
TX0000003959,South Africa,4083952,Cryptocurrency,6/14/13 22:00,Person_7107,Oil & Gas,USA,TRUE,Legal,5,9,Bank_322,Bahamas,363471728,Medium Risk,Large Transaction,
TX0000003960,UAE,3901041,Cryptocurrency,6/14/13 23:00,Person_2204,Arms Trade,South Africa,FALSE,Illegal,2,7,Bank_51,Panama,347192649,Less Risk,Large Transaction,
TX0000003961,UK,4416193,Cash Withdrawal,6/15/13 0:00,Person_6249,Oil & Gas,Russia,FALSE,Legal,4,4,Bank_190,Panama,393041177,Less Risk,Large Transaction,
TX0000003962,UAE,1355188,Cryptocurrency,6/15/13 1:00,Person_5854,Finance,Singapore,TRUE,Illegal,9,6,Bank_224,Panama,120611732,Large Risk,Large Transaction,
TX0000003963,UK,504591,Stocks Transfer,6/15/13 2:00,Person_5639,Oil & Gas,China,TRUE,Illegal,7,5,Bank_493,Singapore,44908599,Medium Risk,Large Transaction,
TX0000003964,South Africa,3485077,Cryptocurrency,6/15/13 3:00,Person_3555,Construction,Brazil,FALSE,Legal,10,5,Bank_230,Switzerland,310171853,Large Risk,Large Transaction,
TX0000003965,Brazil,3866051,Stocks Transfer,6/15/13 4:00,Person_989,Casinos,Singapore,FALSE,Legal,9,7,Bank_414,Singapore,344078539,Large Risk,Large Transaction,
TX0000003966,South Africa,4480776,Property Purchase,6/15/13 5:00,Person_1534,Oil & Gas,Singapore,FALSE,Illegal,3,4,Bank_363,Singapore,398789064,Less Risk,Large Transaction,
TX0000003967,UK,2789129,Property Purchase,6/15/13 6:00,Person_6076,Casinos,India,TRUE,Illegal,1,3,Bank_287,Luxembourg,248232481,Less Risk,Large Transaction,
TX0000003968,Russia,1429922,Cash Withdrawal,6/15/13 7:00,Person_5253,Luxury Goods,UK,FALSE,Illegal,2,9,Bank_250,Switzerland,127263058,Less Risk,Large Transaction,
TX0000003969,China,1746909,Property Purchase,6/15/13 8:00,Person_1796,Construction,South Africa,FALSE,Legal,10,4,Bank_120,Bahamas,155474901,Large Risk,Large Transaction,
TX0000003970,Russia,162147,Cryptocurrency,6/15/13 9:00,Person_9734,Casinos,UK,FALSE,Illegal,8,1,Bank_222,Singapore,14431083,Medium Risk,Large Transaction,
TX0000003971,Russia,3218082,Offshore Transfer,6/15/13 10:00,Person_6135,Real Estate,UK,FALSE,Illegal,10,0,Bank_430,Cayman Islands,286409298,Large Risk,Large Transaction,
TX0000003972,USA,588180,Property Purchase,6/15/13 11:00,Person_932,Casinos,UAE,TRUE,Illegal,3,5,Bank_69,Switzerland,52348020,Less Risk,Large Transaction,
TX0000003973,China,4938930,Stocks Transfer,6/15/13 12:00,Person_601,Casinos,Brazil,FALSE,Illegal,9,5,Bank_120,Panama,439564770,Large Risk,Large Transaction,
TX0000003974,UAE,472019,Property Purchase,6/15/13 13:00,Person_8152,Casinos,Switzerland,TRUE,Legal,1,2,Bank_141,Luxembourg,42009691,Less Risk,Large Transaction,
TX0000003975,Brazil,808657,Cash Withdrawal,6/15/13 14:00,Person_5771,Construction,Brazil,FALSE,Illegal,10,4,Bank_353,Panama,71970473,Large Risk,Large Transaction,
TX0000003976,UAE,1501628,Cryptocurrency,6/15/13 15:00,Person_6185,Casinos,India,FALSE,Illegal,3,1,Bank_488,Switzerland,133644892,Less Risk,Large Transaction,
TX0000003977,Switzerland,2614472,Stocks Transfer,6/15/13 16:00,Person_8189,Finance,China,FALSE,Legal,10,3,Bank_211,Cayman Islands,232688008,Large Risk,Large Transaction,
TX0000003978,Brazil,1495796,Stocks Transfer,6/15/13 17:00,Person_9433,Casinos,India,FALSE,Illegal,9,3,Bank_72,Cayman Islands,133125844,Large Risk,Large Transaction,
TX0000003979,Singapore,116375,Property Purchase,6/15/13 18:00,Person_392,Finance,Russia,TRUE,Illegal,1,4,Bank_313,Switzerland,10357375,Less Risk,Large Transaction,
TX0000003980,USA,3602036,Cryptocurrency,6/15/13 19:00,Person_4647,Arms Trade,South Africa,TRUE,Legal,6,9,Bank_98,Panama,320581204,Medium Risk,Large Transaction,
TX0000003981,UAE,277132,Cryptocurrency,6/15/13 20:00,Person_9031,Real Estate,Brazil,FALSE,Illegal,2,1,Bank_368,Luxembourg,24664748,Less Risk,Large Transaction,
TX0000003982,Singapore,1740050,Property Purchase,6/15/13 21:00,Person_2893,Arms Trade,UAE,FALSE,Illegal,1,6,Bank_286,Luxembourg,154864450,Less Risk,Large Transaction,
TX0000003983,Singapore,4650574,Offshore Transfer,6/15/13 22:00,Person_6633,Luxury Goods,UAE,FALSE,Illegal,2,4,Bank_72,Bahamas,413901086,Less Risk,Large Transaction,
TX0000003984,India,1637442,Offshore Transfer,6/15/13 23:00,Person_3945,Construction,India,FALSE,Legal,3,0,Bank_265,Bahamas,145732338,Less Risk,Large Transaction,
TX0000003985,Brazil,2677736,Property Purchase,6/16/13 0:00,Person_2070,Finance,Brazil,FALSE,Illegal,10,6,Bank_50,Panama,238318504,Large Risk,Large Transaction,
TX0000003986,Singapore,2462983,Cash Withdrawal,6/16/13 1:00,Person_8503,Construction,India,FALSE,Illegal,9,3,Bank_247,Cayman Islands,219205487,Large Risk,Large Transaction,
TX0000003987,South Africa,2059636,Offshore Transfer,6/16/13 2:00,Person_1409,Casinos,China,FALSE,Legal,6,9,Bank_129,Luxembourg,183307604,Medium Risk,Large Transaction,
TX0000003988,USA,613721,Offshore Transfer,6/16/13 3:00,Person_8355,Real Estate,UK,TRUE,Illegal,7,8,Bank_326,Switzerland,54621169,Medium Risk,Large Transaction,
TX0000003989,USA,2188814,Cash Withdrawal,6/16/13 4:00,Person_1207,Arms Trade,Brazil,FALSE,Illegal,2,2,Bank_3,Switzerland,194804446,Less Risk,Large Transaction,
TX0000003990,Russia,2318140,Offshore Transfer,6/16/13 5:00,Person_5866,Arms Trade,Russia,FALSE,Illegal,2,7,Bank_147,Panama,206314460,Less Risk,Large Transaction,
TX0000003991,USA,936364,Stocks Transfer,6/16/13 6:00,Person_7056,Construction,Russia,FALSE,Illegal,4,9,Bank_58,Luxembourg,83336396,Less Risk,Large Transaction,
TX0000003992,USA,4000481,Stocks Transfer,6/16/13 7:00,Person_9145,Finance,Brazil,FALSE,Legal,4,7,Bank_400,Bahamas,356042809,Less Risk,Large Transaction,
TX0000003993,Brazil,3820397,Stocks Transfer,6/16/13 8:00,Person_7482,Luxury Goods,China,FALSE,Illegal,2,5,Bank_408,Cayman Islands,340015333,Less Risk,Large Transaction,
TX0000003994,UK,236468,Cash Withdrawal,6/16/13 9:00,Person_8931,Casinos,Switzerland,FALSE,Legal,5,2,Bank_258,Panama,21045652,Medium Risk,Large Transaction,
TX0000003995,Switzerland,4170312,Property Purchase,6/16/13 10:00,Person_2410,Arms Trade,USA,FALSE,Illegal,6,9,Bank_165,Singapore,371157768,Medium Risk,Large Transaction,
TX0000003996,China,4221738,Property Purchase,6/16/13 11:00,Person_7718,Oil & Gas,Singapore,FALSE,Illegal,6,7,Bank_124,Cayman Islands,375734682,Medium Risk,Large Transaction,
TX0000003997,Singapore,3811111,Cryptocurrency,6/16/13 12:00,Person_7166,Construction,India,TRUE,Illegal,5,4,Bank_389,Cayman Islands,339188879,Medium Risk,Large Transaction,
TX0000003998,Russia,1314160,Offshore Transfer,6/16/13 13:00,Person_8718,Arms Trade,South Africa,FALSE,Illegal,6,1,Bank_358,Singapore,116960240,Medium Risk,Large Transaction,
TX0000003999,South Africa,4073786,Stocks Transfer,6/16/13 14:00,Person_4455,Finance,USA,FALSE,Illegal,5,6,Bank_309,Panama,362566954,Medium Risk,Large Transaction,
TX0000004000,UAE,4493929,Cash Withdrawal,6/16/13 15:00,Person_6325,Luxury Goods,UAE,FALSE,Legal,5,8,Bank_386,Panama,399959681,Medium Risk,Large Transaction,
TX0000004001,South Africa,991852,Offshore Transfer,6/16/13 16:00,Person_7924,Arms Trade,South Africa,TRUE,Illegal,7,0,Bank_223,Singapore,88274828,Medium Risk,Large Transaction,
TX0000004002,UAE,1958933,Stocks Transfer,6/16/13 17:00,Person_5661,Oil & Gas,Russia,FALSE,Illegal,10,9,Bank_442,Panama,174345037,Large Risk,Large Transaction,
TX0000004003,Brazil,2670220,Stocks Transfer,6/16/13 18:00,Person_8174,Construction,USA,FALSE,Illegal,3,4,Bank_499,Bahamas,237649580,Less Risk,Large Transaction,
TX0000004004,Russia,4988902,Property Purchase,6/16/13 19:00,Person_7965,Luxury Goods,India,FALSE,Illegal,1,5,Bank_449,Bahamas,444012278,Less Risk,Large Transaction,
TX0000004005,Switzerland,2921843,Stocks Transfer,6/16/13 20:00,Person_7683,Oil & Gas,Brazil,FALSE,Illegal,10,4,Bank_299,Cayman Islands,260044027,Large Risk,Large Transaction,
TX0000004006,USA,2379059,Offshore Transfer,6/16/13 21:00,Person_3169,Real Estate,India,FALSE,Illegal,8,6,Bank_452,Bahamas,211736251,Medium Risk,Large Transaction,
TX0000004007,South Africa,4841480,Offshore Transfer,6/16/13 22:00,Person_776,Oil & Gas,Brazil,FALSE,Illegal,3,0,Bank_258,Luxembourg,430891720,Less Risk,Large Transaction,
TX0000004008,Brazil,1126593,Offshore Transfer,6/16/13 23:00,Person_7263,Casinos,UAE,TRUE,Illegal,9,8,Bank_220,Panama,100266777,Large Risk,Large Transaction,
TX0000004009,South Africa,3587114,Offshore Transfer,6/17/13 0:00,Person_1550,Finance,Switzerland,FALSE,Illegal,9,8,Bank_109,Panama,319253146,Large Risk,Large Transaction,
TX0000004010,India,1652296,Property Purchase,6/17/13 1:00,Person_9548,Finance,USA,FALSE,Illegal,10,2,Bank_260,Switzerland,147054344,Large Risk,Large Transaction,
TX0000004011,Switzerland,517070,Offshore Transfer,6/17/13 2:00,Person_6147,Casinos,Russia,FALSE,Illegal,5,1,Bank_396,Panama,46019230,Medium Risk,Large Transaction,
TX0000004012,UK,2160300,Stocks Transfer,6/17/13 3:00,Person_5197,Construction,UAE,FALSE,Illegal,3,9,Bank_376,Luxembourg,192266700,Less Risk,Large Transaction,
TX0000004013,UAE,2468257,Offshore Transfer,6/17/13 4:00,Person_1485,Finance,Singapore,TRUE,Illegal,10,4,Bank_368,Switzerland,219674873,Large Risk,Large Transaction,
TX0000004014,Singapore,2600608,Cash Withdrawal,6/17/13 5:00,Person_9995,Luxury Goods,China,FALSE,Illegal,8,0,Bank_29,Singapore,231454112,Medium Risk,Large Transaction,
TX0000004015,UK,467628,Cash Withdrawal,6/17/13 6:00,Person_185,Real Estate,China,FALSE,Illegal,2,9,Bank_161,Luxembourg,41618892,Less Risk,Large Transaction,
TX0000004016,India,2439396,Cash Withdrawal,6/17/13 7:00,Person_122,Real Estate,South Africa,FALSE,Illegal,9,1,Bank_193,Bahamas,217106244,Large Risk,Large Transaction,
TX0000004017,China,47231,Cryptocurrency,6/17/13 8:00,Person_685,Finance,Russia,TRUE,Legal,10,0,Bank_27,Luxembourg,4203559,Large Risk,Medium Transaction,
TX0000004018,UAE,1422342,Property Purchase,6/17/13 9:00,Person_1962,Oil & Gas,UK,FALSE,Illegal,6,9,Bank_477,Singapore,126588438,Medium Risk,Large Transaction,
TX0000004019,Switzerland,397775,Offshore Transfer,6/17/13 10:00,Person_5806,Finance,China,FALSE,Illegal,6,9,Bank_64,Switzerland,35401975,Medium Risk,Large Transaction,
TX0000004020,South Africa,1806663,Property Purchase,6/17/13 11:00,Person_2091,Oil & Gas,Russia,TRUE,Legal,5,6,Bank_441,Panama,160793007,Medium Risk,Large Transaction,
TX0000004021,India,4796563,Property Purchase,6/17/13 12:00,Person_4438,Construction,UK,FALSE,Legal,3,7,Bank_51,Luxembourg,426894107,Less Risk,Large Transaction,
TX0000004022,Switzerland,2704606,Offshore Transfer,6/17/13 13:00,Person_1569,Casinos,Brazil,FALSE,Illegal,10,6,Bank_482,Panama,240709934,Large Risk,Large Transaction,
TX0000004023,Russia,1299966,Cash Withdrawal,6/17/13 14:00,Person_2997,Oil & Gas,Singapore,FALSE,Legal,7,0,Bank_495,Switzerland,115696974,Medium Risk,Large Transaction,
TX0000004024,Brazil,738189,Stocks Transfer,6/17/13 15:00,Person_7201,Real Estate,UK,FALSE,Illegal,8,5,Bank_433,Switzerland,65698821,Medium Risk,Large Transaction,
TX0000004025,Brazil,3681583,Cash Withdrawal,6/17/13 16:00,Person_7570,Arms Trade,Switzerland,TRUE,Legal,2,8,Bank_169,Luxembourg,327660887,Less Risk,Large Transaction,
TX0000004026,South Africa,1820040,Stocks Transfer,6/17/13 17:00,Person_5811,Construction,UAE,TRUE,Legal,3,3,Bank_271,Bahamas,161983560,Less Risk,Large Transaction,
TX0000004027,Singapore,3424829,Stocks Transfer,6/17/13 18:00,Person_974,Real Estate,USA,TRUE,Legal,3,3,Bank_425,Panama,304809781,Less Risk,Large Transaction,
TX0000004028,Brazil,4093100,Property Purchase,6/17/13 19:00,Person_8416,Real Estate,Switzerland,FALSE,Legal,4,0,Bank_455,Cayman Islands,364285900,Less Risk,Large Transaction,
TX0000004029,Brazil,730769,Offshore Transfer,6/17/13 20:00,Person_650,Arms Trade,China,FALSE,Illegal,9,6,Bank_472,Switzerland,65038441,Large Risk,Large Transaction,
TX0000004030,Singapore,2847541,Property Purchase,6/17/13 21:00,Person_1454,Construction,Russia,FALSE,Illegal,5,6,Bank_73,Switzerland,253431149,Medium Risk,Large Transaction,
TX0000004031,USA,1881831,Cash Withdrawal,6/17/13 22:00,Person_5844,Real Estate,Singapore,FALSE,Legal,3,2,Bank_284,Singapore,167482959,Less Risk,Large Transaction,
TX0000004032,USA,521884,Cryptocurrency,6/17/13 23:00,Person_8414,Real Estate,Russia,FALSE,Illegal,4,9,Bank_99,Cayman Islands,46447676,Less Risk,Large Transaction,
TX0000004033,Singapore,4149681,Property Purchase,6/18/13 0:00,Person_4879,Luxury Goods,Brazil,FALSE,Illegal,9,3,Bank_96,Luxembourg,369321609,Large Risk,Large Transaction,
TX0000004034,Switzerland,4489924,Property Purchase,6/18/13 1:00,Person_9953,Casinos,China,TRUE,Illegal,9,0,Bank_6,Panama,399603236,Large Risk,Large Transaction,
TX0000004035,Switzerland,4356134,Cash Withdrawal,6/18/13 2:00,Person_4629,Real Estate,India,FALSE,Illegal,7,7,Bank_392,Bahamas,387695926,Medium Risk,Large Transaction,
TX0000004036,USA,1346034,Cryptocurrency,6/18/13 3:00,Person_1903,Arms Trade,Brazil,TRUE,Legal,9,2,Bank_194,Cayman Islands,119797026,Large Risk,Large Transaction,
TX0000004037,USA,512861,Stocks Transfer,6/18/13 4:00,Person_3929,Arms Trade,USA,FALSE,Legal,2,8,Bank_332,Singapore,45644629,Less Risk,Large Transaction,
TX0000004038,UAE,4776507,Cash Withdrawal,6/18/13 5:00,Person_9853,Finance,India,FALSE,Legal,6,0,Bank_264,Cayman Islands,425109123,Medium Risk,Large Transaction,
TX0000004039,UK,3866267,Offshore Transfer,6/18/13 6:00,Person_5504,Construction,Russia,TRUE,Legal,7,3,Bank_211,Singapore,344097763,Medium Risk,Large Transaction,
TX0000004040,UK,1204782,Cryptocurrency,6/18/13 7:00,Person_2945,Real Estate,China,FALSE,Legal,8,9,Bank_271,Cayman Islands,107225598,Medium Risk,Large Transaction,
TX0000004041,India,4152715,Property Purchase,6/18/13 8:00,Person_8756,Construction,USA,TRUE,Illegal,9,0,Bank_146,Singapore,369591635,Large Risk,Large Transaction,
TX0000004042,India,12885,Stocks Transfer,6/18/13 9:00,Person_3355,Real Estate,Brazil,FALSE,Illegal,1,8,Bank_75,Cayman Islands,1146765,Less Risk,Medium Transaction,
TX0000004043,Switzerland,3415898,Stocks Transfer,6/18/13 10:00,Person_1276,Real Estate,USA,FALSE,Illegal,10,6,Bank_24,Singapore,304014922,Large Risk,Large Transaction,
TX0000004044,Switzerland,954842,Property Purchase,6/18/13 11:00,Person_8095,Luxury Goods,Russia,FALSE,Legal,7,8,Bank_497,Switzerland,84980938,Medium Risk,Large Transaction,
TX0000004045,China,3424008,Stocks Transfer,6/18/13 12:00,Person_190,Finance,UK,FALSE,Illegal,2,1,Bank_347,Cayman Islands,304736712,Less Risk,Large Transaction,
TX0000004046,USA,1804135,Cash Withdrawal,6/18/13 13:00,Person_2095,Luxury Goods,UAE,FALSE,Illegal,2,6,Bank_428,Singapore,160568015,Less Risk,Large Transaction,
TX0000004047,Russia,4851952,Stocks Transfer,6/18/13 14:00,Person_8061,Arms Trade,Russia,FALSE,Illegal,1,0,Bank_100,Panama,431823728,Less Risk,Large Transaction,
TX0000004048,Switzerland,879383,Cryptocurrency,6/18/13 15:00,Person_9616,Construction,China,FALSE,Illegal,8,8,Bank_128,Bahamas,78265087,Medium Risk,Large Transaction,
TX0000004049,China,1093106,Property Purchase,6/18/13 16:00,Person_1160,Casinos,Singapore,FALSE,Illegal,7,7,Bank_309,Cayman Islands,97286434,Medium Risk,Large Transaction,
TX0000004050,China,4678094,Property Purchase,6/18/13 17:00,Person_4177,Casinos,Russia,FALSE,Illegal,2,7,Bank_434,Luxembourg,416350366,Less Risk,Large Transaction,
TX0000004051,Switzerland,4551839,Property Purchase,6/18/13 18:00,Person_8383,Oil & Gas,China,FALSE,Illegal,7,0,Bank_169,Panama,405113671,Medium Risk,Large Transaction,
TX0000004052,Russia,4916845,Cryptocurrency,6/18/13 19:00,Person_292,Luxury Goods,South Africa,FALSE,Illegal,1,0,Bank_73,Singapore,437599205,Less Risk,Large Transaction,
TX0000004053,UK,3404406,Cash Withdrawal,6/18/13 20:00,Person_6183,Arms Trade,Switzerland,FALSE,Illegal,7,8,Bank_164,Bahamas,302992134,Medium Risk,Large Transaction,
TX0000004054,Brazil,907233,Property Purchase,6/18/13 21:00,Person_2266,Casinos,Switzerland,FALSE,Illegal,3,2,Bank_125,Cayman Islands,80743737,Less Risk,Large Transaction,
TX0000004055,Brazil,3969759,Cryptocurrency,6/18/13 22:00,Person_958,Finance,USA,TRUE,Illegal,8,0,Bank_75,Cayman Islands,353308551,Medium Risk,Large Transaction,
